timestamp,url,structured_dom_chars,model_used,few_shot_config,auto_success,auto_success_with_vision,aborted_max_resumes,overall_timeout_seconds,strategy_type,verified,cmp_type,settings_extracted,handled,banner_dismissed,vision_banner_dismissed,heuristic_vision_mismatch,llm_calls,human_review_count,test_rule_count,analyze_screenshot_count,model_aborted,abort_reason,abort_code,abort_explanation,last_error,final_test_error,error_history,duration_seconds,extraction_duration_seconds,extraction_share_percent,banner_status_baseline,banner_status_audit,final_rule
2026-08-28T04:34:25.577117,https://www.xda-developers.com,22755,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,Sourcepoint,True,,False,,False,1,0,0,0,True,"SOURCEPOINT_FIRST_LAYER_NO_REJECT: The first layer of the Sourcepoint banner only provides ""Accept All"" and ""More Options"" buttons. Because the settings are in nested iframes, a reject option may exist behind the ""More Options"" menu but is inaccessible to the engine.",SOURCEPOINT_FIRST_LAYER_NO_REJECT,"The first layer of the Sourcepoint banner only provides ""Accept All"" and ""More Options"" buttons. Because the settings are in nested iframes, a reject option may exist behind the ""More Options"" menu but is inaccessible to the engine.","SOURCEPOINT_FIRST_LAYER_NO_REJECT: The first layer of the Sourcepoint banner only provides ""Accept All"" and ""More Options"" buttons. Because the settings are in nested iframes, a reject option may exist behind the ""More Options"" menu but is inaccessible to the engine.",,"[""SOURCEPOINT_FIRST_LAYER_NO_REJECT: The first layer of the Sourcepoint banner only provides \""Accept All\"" and \""More Options\"" buttons. Because the settings are in nested iframes, a reject option may exist behind the \""More Options\"" menu but is inaccessible to the engine.""]",74.91,8.48,11.32,{},{},null
2026-08-28T04:35:43.925146,https://www.t-online.de,50286,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,Sourcepoint,True,,False,,False,1,0,0,0,True,"SOURCEPOINT_FIRST_LAYER_NO_REJECT: The first layer only offers ""ZUSTIMMEN"" (Accept), ""individuell anpassen"" (Customize), and ""JETZT SICHERN"" (PUR-Abo), with no visible reject or decline button. A reject option may exist behind the inaccessible nested settings.",SOURCEPOINT_FIRST_LAYER_NO_REJECT,"The first layer only offers ""ZUSTIMMEN"" (Accept), ""individuell anpassen"" (Customize), and ""JETZT SICHERN"" (PUR-Abo), with no visible reject or decline button. A reject option may exist behind the inaccessible nested settings.","SOURCEPOINT_FIRST_LAYER_NO_REJECT: The first layer only offers ""ZUSTIMMEN"" (Accept), ""individuell anpassen"" (Customize), and ""JETZT SICHERN"" (PUR-Abo), with no visible reject or decline button. A reject option may exist behind the inaccessible nested settings.",,"[""SOURCEPOINT_FIRST_LAYER_NO_REJECT: The first layer only offers \""ZUSTIMMEN\"" (Accept), \""individuell anpassen\"" (Customize), and \""JETZT SICHERN\"" (PUR-Abo), with no visible reject or decline button. A reject option may exist behind the inaccessible nested settings.""]",77.93,8.07,10.36,{},{},null
2026-08-28T04:39:07.725917,https://www.patreon.com,147005,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,,True,,False,,False,1,0,0,0,True,"NO_BANNER_DETECTED: No cookie consent banner, modal, or CMP interface was found in the provided DOM for the main page; only static links to policies in the footer are present.",NO_BANNER_DETECTED,"No cookie consent banner, modal, or CMP interface was found in the provided DOM for the main page; only static links to policies in the footer are present.","NO_BANNER_DETECTED: No cookie consent banner, modal, or CMP interface was found in the provided DOM for the main page; only static links to policies in the footer are present.",,"[""NO_BANNER_DETECTED: No cookie consent banner, modal, or CMP interface was found in the provided DOM for the main page; only static links to policies in the footer are present.""]",203.31,76.65,37.7,{},{},null
2026-08-28T04:44:10.545111,https://www.twitch.tv,254594,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,GRANULAR_CONSENT,,,True,,False,,False,1,0,0,0,False,,,,,,[],302.39,16.35,5.41,{},{},"{""Twitch"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": "".consent-banner""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": "".consent-banner"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": "".consent-banner""}}}, {""name"": ""OPEN_OPTIONS"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""button[data-a-target='consent-banner-manage-preferences']""}}}, {""name"": ""DO_CONSENT"", ""action"": {""type"": ""consent"", ""consents"": [{""type"": ""B"", ""matcher"": {""type"": ""checkbox"", ""target"": {""selector"": ""input[aria-label='Analytics cookies']""}}, ""toggleAction"": {""type"": ""click"", ""target"": {""selector"": ""input[aria-label='Analytics cookies']""}}}, {""type"": ""F"", ""matcher"": {""type"": ""checkbox"", ""target"": {""selector"": ""input[aria-label='Advertising cookies']""}}, ""toggleAction"": {""type"": ""click"", ""target"": {""selector"": ""input[aria-label='Advertising cookies']""}}}, {""type"": ""F"", ""matcher"": {""type"": ""checkbox"", ""target"": {""selector"": ""input[aria-label='Combining and Cross-Use of Your Data with Amazon Ads']""}}, ""toggleAction"": {""type"": ""click"", ""target"": {""selector"": ""input[aria-label='Combining and Cross-Use of Your Data with Amazon Ads']""}}}]}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""list"", ""actions"": [{""type"": ""wait"", ""waitTime"": 500}, {""type"": ""click"", ""target"": {""selector"": ""button[data-a-target='consent-modal-save']""}}]}}]}}"
2026-08-28T04:48:19.611744,https://kb.synology.com,201928,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,DECLINE_FALLBACK,,,True,,False,,False,1,0,0,0,False,,,,,,[],248.58,20.71,8.33,{},{},"{""Synology"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": "".syno_cookie_element""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": "".syno_cookie_element"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""target"": {""selector"": "".btn_reject""}}}, {""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": "".syno_cookie_element""}}}]}}"
2026-08-28T04:49:36.618008,https://t3n.de,39254,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,Sourcepoint,True,,False,,False,1,0,0,0,True,"SOURCEPOINT_FIRST_LAYER_NO_REJECT: The first layer of the Sourcepoint interface only provides options to accept all, enter settings, or purchase a Pur-Abo subscription; no direct reject or decline button is available on this layer, and a reject option may exist behind the inaccessible nested settings.",SOURCEPOINT_FIRST_LAYER_NO_REJECT,"The first layer of the Sourcepoint interface only provides options to accept all, enter settings, or purchase a Pur-Abo subscription; no direct reject or decline button is available on this layer, and a reject option may exist behind the inaccessible nested settings.","SOURCEPOINT_FIRST_LAYER_NO_REJECT: The first layer of the Sourcepoint interface only provides options to accept all, enter settings, or purchase a Pur-Abo subscription; no direct reject or decline button is available on this layer, and a reject option may exist behind the inaccessible nested settings.",,"[""SOURCEPOINT_FIRST_LAYER_NO_REJECT: The first layer of the Sourcepoint interface only provides options to accept all, enter settings, or purchase a Pur-Abo subscription; no direct reject or decline button is available on this layer, and a reject option may exist behind the inaccessible nested settings.""]",76.35,7.42,9.72,{},{},null
2026-08-28T05:02:43.819179,https://www.garmin.com,17650,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,GRANULAR_CONSENT,,TrustArc,True,True,True,True,False,15,0,14,0,False,,,,Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Functional Cookies'] | Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Advertising Cookies'],Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Functional Cookies'] | Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Advertising Cookies'],"[""Invalid JSON: Expecting ',' delimiter: line 1 column 1231 (char 1230)"", ""Invalid JSON: Expecting ',' delimiter: line 1 column 1240 (char 1239)"", ""Invalid JSON: Expecting ',' delimiter: line 1 column 1028 (char 1027)"", ""Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Functional Cookies'] | Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Advertising Cookies']"", ""Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Functional Cookies'] | Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Advertising Cookies'] | Selector Failed: ACTION_TARGET_NOT_FOUND: .submit"", ""Invalid JSON: Expecting ',' delimiter: line 1 column 1072 (char 1071)"", ""Invalid JSON: Expecting ',' delimiter: line 1 column 1072 (char 1071)"", ""Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Functional Cookies'] | Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Advertising Cookies'] | Selector Failed: ACTION_TARGET_NOT_FOUND: .submit"", ""Invalid JSON: Expecting ',' delimiter: line 1 column 1010 (char 1009)"", ""Invalid JSON: Expecting ',' delimiter: line 1 column 1010 (char 1009)"", ""Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Functional Cookies'] | Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Advertising Cookies'] | Selector Failed: ACTION_TARGET_NOT_FOUND: .submit"", ""Invalid JSON: Expecting ',' delimiter: line 1 column 1028 (char 1027)"", ""Invalid JSON: Expecting ',' delimiter: line 1 column 1028 (char 1027)"", ""Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Functional Cookies'] | Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Refuse Advertising Cookies']""]",786.73,7.6,0.97,"{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": false}","{""TrustArc"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[id^='truste']""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[id^='truste']"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""[id^='truste']""}}}, {""name"": ""OPEN_OPTIONS"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""#truste-show-consent""}}}, {""name"": ""DO_CONSENT"", ""action"": {""type"": ""consent"", ""consents"": [{""type"": ""A"", ""trueAction"": {""type"": ""click"", ""target"": {""selector"": ""[aria-label='Accept Functional Cookies']"", ""iframeFilter"": true}}, ""falseAction"": {""type"": ""click"", ""target"": {""selector"": ""[aria-label='Refuse Functional Cookies']"", ""iframeFilter"": true}}}, {""type"": ""F"", ""trueAction"": {""type"": ""click"", ""target"": {""selector"": ""[aria-label='Accept Advertising Cookies']"", ""iframeFilter"": true}}, ""falseAction"": {""type"": ""click"", ""target"": {""selector"": ""[aria-label='Refuse Advertising Cookies']"", ""iframeFilter"": true}}}]}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""list"", ""actions"": [{""type"": ""wait"", ""waitTime"": 1000}, {""type"": ""click"", ""target"": {""selector"": "".submit"", ""iframeFilter"": true}}]}}]}}"
2026-08-28T05:06:41.201724,https://store.steampowered.com,259688,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,,True,,False,,False,1,0,0,0,True,"NO_BANNER_DETECTED: I checked the buttons, checkboxes, and toggles lists as well as the HTML, and found no interactive consent interface. While a `.cookieMessage` element exists, it only contains informational links and lacks any ""Accept"", ""Reject"", or ""Save"" controls.",NO_BANNER_DETECTED,"I checked the buttons, checkboxes, and toggles lists as well as the HTML, and found no interactive consent interface. While a `.cookieMessage` element exists, it only contains informational links and lacks any ""Accept"", ""Reject"", or ""Save"" controls.","NO_BANNER_DETECTED: I checked the buttons, checkboxes, and toggles lists as well as the HTML, and found no interactive consent interface. While a `.cookieMessage` element exists, it only contains informational links and lacks any ""Accept"", ""Reject"", or ""Save"" controls.",,"[""NO_BANNER_DETECTED: I checked the buttons, checkboxes, and toggles lists as well as the HTML, and found no interactive consent interface. While a `.cookieMessage` element exists, it only contains informational links and lacks any \""Accept\"", \""Reject\"", or \""Save\"" controls.""]",237.0,16.95,7.15,{},{},null
2026-08-28T05:13:12.481772,https://www.msn.com,59145,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),True,True,False,,DECLINE_FALLBACK,,Sourcepoint,True,True,True,True,False,4,0,2,0,False,,,,Selector Failed: ACTION_TARGET_NOT_FOUND: #cmp-reject-all-handler,,"[""Selector Failed: ACTION_TARGET_NOT_FOUND: #cmp-reject-all-handler""]",390.66,14.69,3.76,"{""hasTcfApi"": true, ""tcfVisible"": true, ""tcfHidden"": false, ""scrollLocked"": false, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": true, ""tcfVisible"": false, ""tcfHidden"": true, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": false}","{""Sourcepoint"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#cmp-banner-sdk""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#cmp-banner-sdk"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""list"", ""actions"": [{""type"": ""wait"", ""waitTime"": 500}, {""type"": ""click"", ""target"": {""selector"": ""#cmp-reject-all-handler""}}]}}]}}"
2026-08-28T05:43:13.690894,https://theconversation.com,324882,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,,1800,UNKNOWN,,Didomi,True,False,True,True,False,5,0,3,0,False,,,,ABORTED: overall timeout reached (1800s),Banner not found or matchers failed.,"[""Banner not found or matchers failed."", ""Banner not found or matchers failed."", ""Banner not found or matchers failed.""]",1800.12,8.09,0.45,"{""hasTcfApi"": true, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": true, ""error"": ""API timeout"", ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": true, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""error"": ""API timeout"", ""heuristicBannerFound"": false, ""showingMatcherFound"": false}",null
2026-08-28T05:45:21.374290,https://www.dailymotion.com,82229,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,DECLINE_FALLBACK,,Sourcepoint,True,,False,,False,1,0,0,0,False,,,,,,[],127.66,14.61,11.44,{},{},"{""Sourcepoint"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[class*='message-container']""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[class*='message-container']"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""[class*='message-container']""}}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""[aria-label='Continue without accepting']"", ""iframeFilter"": true}}}]}}"
2026-08-28T05:49:36.592220,https://www.gutefrage.net,248408,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,DECLINE_FALLBACK,,consentmanager.net,True,,False,,False,1,0,0,0,False,,,,,,[],254.72,8.44,3.31,{},{},"{""consentmanager.net"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[id*='cmpbox']""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[id*='cmpbox']"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""[id*='cmpbox']""}}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""target"": {""selector"": "".cmptxt_btn_save""}}}]}}"
2026-08-28T05:55:28.109734,https://www.asus.com,335560,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,GRANULAR_CONSENT,,,True,,False,,False,1,0,0,0,False,,,,,,[],350.78,55.58,15.84,{},{},"{""Asus"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#cookie-policy-info, [aria-label='Cookie Setting']""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#cookie-policy-info, [aria-label='Cookie Setting']"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""#cookie-policy-info""}}}, {""name"": ""OPEN_OPTIONS"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""[aria-label='Cookie Setting']""}}}, {""name"": ""DO_CONSENT"", ""action"": {""type"": ""consent"", ""consents"": [{""type"": ""F"", ""matcher"": {""type"": ""checkbox"", ""target"": {""selector"": ""input[name='cookie-analytics']""}}, ""toggleAction"": {""type"": ""click"", ""target"": {""selector"": ""input[name='cookie-analytics']""}}}, {""type"": ""E"", ""matcher"": {""type"": ""checkbox"", ""target"": {""selector"": ""input[name='cookie-video']""}}, ""toggleAction"": {""type"": ""click"", ""target"": {""selector"": ""input[name='cookie-video']""}}}]}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""[aria-label='Confirm My Choices']""}}}]}}"
2026-08-28T05:56:38.957624,https://allegro.pl,9352,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,,False,,False,,False,1,0,0,0,True,NO_BANNER_DETECTED: The page is currently blocked by a DataDome captcha/anti-bot wall; no cookie consent interface is present in the provided DOM.,NO_BANNER_DETECTED,The page is currently blocked by a DataDome captcha/anti-bot wall; no cookie consent interface is present in the provided DOM.,NO_BANNER_DETECTED: The page is currently blocked by a DataDome captcha/anti-bot wall; no cookie consent interface is present in the provided DOM.,,"[""NO_BANNER_DETECTED: The page is currently blocked by a DataDome captcha/anti-bot wall; no cookie consent interface is present in the provided DOM.""]",70.01,41.77,59.66,{},{},null
2026-08-28T06:04:07.615841,https://www.doctolib.fr,250237,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),True,True,False,,GRANULAR_CONSENT,,Didomi,True,True,True,True,False,3,0,1,0,False,,,,No rule found in agent message,,[],448.22,8.3,1.85,"{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": true, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": false}","{""Didomi"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[class*='didomi']""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[class*='didomi']"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""OPEN_OPTIONS"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""#didomi-notice-learn-more-button""}}}, {""name"": ""DO_CONSENT"", ""action"": {""type"": ""consent"", ""consents"": [{""type"": ""B"", ""trueAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-mesureda-DETQz67A']"", ""textFilter"": ""Agree""}}, ""falseAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-mesureda-DETQz67A']"", ""textFilter"": ""Disagree""}}}, {""type"": ""B"", ""trueAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-analytics-NGqxWbmn']"", ""textFilter"": ""Agree""}}, ""falseAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-analytics-NGqxWbmn']"", ""textFilter"": ""Disagree""}}}, {""type"": ""B"", ""trueAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-analytics-P8YGj7DH']"", ""textFilter"": ""Agree""}}, ""falseAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-analytics-P8YGj7DH']"", ""textFilter"": ""Disagree""}}}, {""type"": ""E"", ""trueAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-displayta-V8kMenYa']"", ""textFilter"": ""Agree""}}, ""falseAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-displayta-V8kMenYa']"", ""textFilter"": ""Disagree""}}}, {""type"": ""E"", ""trueAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-displayta-VrPPVnHh']"", ""textFilter"": ""Agree""}}, ""falseAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-displayta-VrPPVnHh']"", ""textFilter"": ""Disagree""}}}, {""type"": ""F"", ""trueAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-adsperfor-zxYrhLTd']"", ""textFilter"": ""Agree""}}, ""falseAction"": {""type"": ""click"", ""target"": {""selector"": ""button[aria-describedby='didomi-purpose-adsperfor-zxYrhLTd']"", ""textFilter"": ""Disagree""}}}]}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""list"", ""actions"": [{""type"": ""wait"", ""waitTime"": 500}, {""type"": ""click"", ""target"": {""selector"": ""#btn-toggle-save""}}]}}, {""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""[class*='didomi']""}}}]}}"
2026-08-28T06:14:07.288587,https://www.royalmail.com,20564,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,DECLINE_FALLBACK,,,True,False,False,False,False,11,0,8,0,False,,,,Puppeteer Error in test_rule: Protocol error (Runtime.callFunctionOn): Execution context was destroyed.,Puppeteer Error in test_rule: Protocol error (Runtime.callFunctionOn): Execution context was destroyed.,"[""Selector Failed: ACTION_TARGET_NOT_FOUND: Checkbox Matcher failed for selector: label[aria-label='Functional choice'] input | Selector Failed: ACTION_TARGET_NOT_FOUND: Checkbox Matcher failed for selector: label[aria-label='Performance choice'] input | Selector Failed: ACTION_TARGET_NOT_FOUND: Checkbox Matcher failed for selector: label[aria-label='Targeting or advertising cookies choice'] input | Selector Failed: ACTION_TARGET_NOT_FOUND: .submitPreferencesButtonLower"", ""Puppeteer Error in test_rule: Protocol error (Runtime.callFunctionOn): Execution context was destroyed."", ""Puppeteer Error in test_rule: Protocol error (Runtime.callFunctionOn): Execution context was destroyed."", ""Puppeteer Error in test_rule: Protocol error (Runtime.callFunctionOn): Execution context was destroyed."", ""Puppeteer Error in test_rule: Protocol error (Runtime.callFunctionOn): Execution context was destroyed."", ""Ruleset structure invalid: 1 validation error for CoMRule\nTrustArc.detectors.0.showingMatcher\n  Field required [type=missing, input_value={'presentMatcher': [{'typ...te-consent-required'}}]}, input_type=dict]\n    For further information visit https://errors.pydantic.dev/2.12/v/missing"", ""Puppeteer Error in test_rule: Protocol error (Runtime.callFunctionOn): Execution context was destroyed.""]",599.29,16.35,2.73,{},{},"{""TrustArc"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[id^='truste']""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[id^='truste']"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""#truste-consent-required""}}}, {""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""[id^='truste']""}}}]}}"
2026-08-28T06:15:25.897211,https://www.pcgamer.com,70376,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,Sourcepoint,True,,False,,False,1,0,0,0,True,"SOURCEPOINT_FIRST_LAYER_NO_REJECT: The primary banner only provides ""Agree"" and ""More Options"" buttons. A reject option may exist behind the ""More Options"" menu, but these nested settings are inaccessible for Sourcepoint CMPs.",SOURCEPOINT_FIRST_LAYER_NO_REJECT,"The primary banner only provides ""Agree"" and ""More Options"" buttons. A reject option may exist behind the ""More Options"" menu, but these nested settings are inaccessible for Sourcepoint CMPs.","SOURCEPOINT_FIRST_LAYER_NO_REJECT: The primary banner only provides ""Agree"" and ""More Options"" buttons. A reject option may exist behind the ""More Options"" menu, but these nested settings are inaccessible for Sourcepoint CMPs.",,"[""SOURCEPOINT_FIRST_LAYER_NO_REJECT: The primary banner only provides \""Agree\"" and \""More Options\"" buttons. A reject option may exist behind the \""More Options\"" menu, but these nested settings are inaccessible for Sourcepoint CMPs.""]",78.04,8.21,10.52,{},{},null
2026-08-28T06:16:30.030384,https://www.bestbuy.ca,607,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,,False,,False,,False,1,0,0,0,True,"NO_BANNER_DETECTED: The extraction encountered an ""Access Denied"" server error page instead of the website, meaning no cookie consent interface was available for analysis.",NO_BANNER_DETECTED,"The extraction encountered an ""Access Denied"" server error page instead of the website, meaning no cookie consent interface was available for analysis.","NO_BANNER_DETECTED: The extraction encountered an ""Access Denied"" server error page instead of the website, meaning no cookie consent interface was available for analysis.",,"[""NO_BANNER_DETECTED: The extraction encountered an \""Access Denied\"" server error page instead of the website, meaning no cookie consent interface was available for analysis.""]",63.55,26.06,41.01,{},{},null
2026-08-28T06:46:31.277779,https://www.wp.pl,608711,gemma4:31b,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,,1800,UNKNOWN,,,True,,False,,False,0,0,0,0,False,,,,ABORTED: overall timeout reached (1800s),,[],1800.09,101.23,5.62,{},{},null
